2016/10/08 20:48:34 endpoint: 0x2001, chain: 00, channel:  4 threshold: 0x8531, uid: 600000050d461b28
2016/10/08 20:48:34 endpoint: 0x2009, chain: 00, channel:  4 threshold: 0x84fa, uid: 8b0000050d30dc28
2016/10/08 20:48:34 endpoint: 0x2007, chain: 02, channel:  4 threshold: 0x8257, uid: d00000050dba1a28
2016/10/08 20:48:34 endpoint: 0x200b, chain: 02, channel:  4 threshold: 0x84fd, uid: 2d0000050d658628
2016/10/08 20:48:34 endpoint: 0x2006, chain: 01, channel:  4 threshold: 0x8565, uid: 310000050d845c28
2016/10/08 20:48:34 endpoint: 0x200a, chain: 01, channel:  4 threshold: 0x84d5, uid: 16000004a4020628
2016/10/08 20:48:34 endpoint: 0x2002, chain: 01, channel:  4 threshold: 0x859d, uid: 48000004e3c1ea28
2016/10/08 20:48:34 endpoint: 0x2003, chain: 02, channel:  4 threshold: 0x8433, uid: f80000050d4ea328
2016/10/08 20:48:34 endpoint: 0x2005, chain: 00, channel:  4 threshold: 0x8323, uid: af0000050de72f28
2016/10/08 20:48:50 endpoint: 0x2001, chain: 00, channel:  5 threshold: 0x8473, uid: 600000050d461b28
2016/10/08 20:48:50 endpoint: 0x200a, chain: 01, channel:  5 threshold: 0x856f, uid: 16000004a4020628
2016/10/08 20:48:51 endpoint: 0x200b, chain: 02, channel:  5 threshold: 0x83cd, uid: 2d0000050d658628
2016/10/08 20:48:51 endpoint: 0x2009, chain: 00, channel:  5 threshold: 0x8461, uid: 8b0000050d30dc28
2016/10/08 20:48:51 endpoint: 0x2007, chain: 02, channel:  5 threshold: 0x82d0, uid: d00000050dba1a28
2016/10/08 20:48:51 endpoint: 0x2006, chain: 01, channel:  5 threshold: 0x84c9, uid: 310000050d845c28
2016/10/08 20:48:51 endpoint: 0x2002, chain: 01, channel:  5 threshold: 0x84d7, uid: 48000004e3c1ea28
2016/10/08 20:48:51 endpoint: 0x2003, chain: 02, channel:  5 threshold: 0x83fd, uid: f80000050d4ea328
2016/10/08 20:48:51 endpoint: 0x2005, chain: 00, channel:  5 threshold: 0x833b, uid: af0000050de72f28
2016/10/08 20:49:05 endpoint: 0x2001, chain: 00, channel:  6 threshold: 0x844f, uid: 600000050d461b28
2016/10/08 20:49:06 endpoint: 0x2009, chain: 00, channel:  6 threshold: 0x8439, uid: 8b0000050d30dc28
2016/10/08 20:49:06 endpoint: 0x2007, chain: 02, channel:  6 threshold: 0x82a9, uid: d00000050dba1a28
2016/10/08 20:49:06 endpoint: 0x200b, chain: 02, channel:  6 threshold: 0x8427, uid: 2d0000050d658628
2016/10/08 20:49:06 endpoint: 0x2006, chain: 01, channel:  6 threshold: 0x843f, uid: 310000050d845c28
2016/10/08 20:49:06 endpoint: 0x200a, chain: 01, channel:  6 threshold: 0x853b, uid: 16000004a4020628
2016/10/08 20:49:06 endpoint: 0x2002, chain: 01, channel:  6 threshold: 0x84ef, uid: 48000004e3c1ea28
2016/10/08 20:49:06 endpoint: 0x2003, chain: 02, channel:  6 threshold: 0x83a8, uid: f80000050d4ea328
2016/10/08 20:49:06 endpoint: 0x2005, chain: 00, channel:  6 threshold: 0x834d, uid: af0000050de72f28
2016/10/08 20:49:19 endpoint: 0x2001, chain: 00, channel:  7 threshold: 0x8461, uid: 600000050d461b28
2016/10/08 20:49:20 endpoint: 0x2007, chain: 02, channel:  7 threshold: 0x81dd, uid: d00000050dba1a28
2016/10/08 20:49:20 endpoint: 0x2009, chain: 00, channel:  7 threshold: 0x841d, uid: 8b0000050d30dc28
2016/10/08 20:49:20 endpoint: 0x200b, chain: 02, channel:  7 threshold: 0x847d, uid: 2d0000050d658628
2016/10/08 20:49:20 endpoint: 0x2006, chain: 01, channel:  7 threshold: 0x84f6, uid: 310000050d845c28
2016/10/08 20:49:20 endpoint: 0x200a, chain: 01, channel:  7 threshold: 0x84f0, uid: 16000004a4020628
2016/10/08 20:49:20 endpoint: 0x2002, chain: 01, channel:  7 threshold: 0x84ab, uid: 48000004e3c1ea28
2016/10/08 20:49:20 endpoint: 0x2003, chain: 02, channel:  7 threshold: 0x831d, uid: f80000050d4ea328
2016/10/08 20:49:20 endpoint: 0x2005, chain: 00, channel:  7 threshold: 0x8297, uid: af0000050de72f28
2016/10/08 20:49:33 endpoint: 0x2001, chain: 00, channel:  8 threshold: 0x851e, uid: 600000050d461b28
2016/10/08 20:49:34 endpoint: 0x2009, chain: 00, channel:  8 threshold: 0x8497, uid: 8b0000050d30dc28
2016/10/08 20:49:34 endpoint: 0x200b, chain: 02, channel:  8 threshold: 0x838a, uid: 2d0000050d658628
2016/10/08 20:49:34 endpoint: 0x2007, chain: 02, channel:  8 threshold: 0x8205, uid: d00000050dba1a28
2016/10/08 20:49:34 endpoint: 0x2006, chain: 01, channel:  8 threshold: 0x855b, uid: 310000050d845c28
2016/10/08 20:49:34 endpoint: 0x200a, chain: 01, channel:  8 threshold: 0x8531, uid: 16000004a4020628
2016/10/08 20:49:34 endpoint: 0x2002, chain: 01, channel:  8 threshold: 0x846b, uid: 48000004e3c1ea28
2016/10/08 20:49:34 endpoint: 0x2003, chain: 02, channel:  8 threshold: 0x8403, uid: f80000050d4ea328
2016/10/08 20:49:34 endpoint: 0x2005, chain: 00, channel:  8 threshold: 0x82ec, uid: af0000050de72f28
2016/10/08 20:49:48 endpoint: 0x2001, chain: 00, channel:  9 threshold: 0x8496, uid: 600000050d461b28
2016/10/08 20:49:48 endpoint: 0x2009, chain: 00, channel:  9 threshold: 0x840b, uid: 8b0000050d30dc28
2016/10/08 20:49:48 endpoint: 0x2007, chain: 02, channel:  9 threshold: 0x81cf, uid: d00000050dba1a28
2016/10/08 20:49:48 endpoint: 0x200b, chain: 02, channel:  9 threshold: 0x83c1, uid: 2d0000050d658628
2016/10/08 20:49:48 endpoint: 0x2006, chain: 01, channel:  9 threshold: 0x8577, uid: 310000050d845c28
2016/10/08 20:49:48 endpoint: 0x200a, chain: 01, channel:  9 threshold: 0x8529, uid: 16000004a4020628
2016/10/08 20:49:48 endpoint: 0x2002, chain: 01, channel:  9 threshold: 0x8509, uid: 48000004e3c1ea28
2016/10/08 20:49:48 endpoint: 0x2005, chain: 00, channel:  9 threshold: 0x8271, uid: af0000050de72f28
2016/10/08 20:49:48 endpoint: 0x2003, chain: 02, channel:  9 threshold: 0x83fb, uid: f80000050d4ea328
2016/10/08 20:50:02 endpoint: 0x2001, chain: 00, channel: 10 threshold: 0x844f, uid: 600000050d461b28
2016/10/08 20:50:02 endpoint: 0x2009, chain: 00, channel: 10 threshold: 0x853e, uid: 8b0000050d30dc28
2016/10/08 20:50:02 endpoint: 0x2007, chain: 02, channel: 10 threshold: 0x81c3, uid: d00000050dba1a28
2016/10/08 20:50:02 endpoint: 0x200b, chain: 02, channel: 10 threshold: 0x83fd, uid: 2d0000050d658628
2016/10/08 20:50:02 endpoint: 0x2006, chain: 01, channel: 10 threshold: 0x84a0, uid: 310000050d845c28
2016/10/08 20:50:02 endpoint: 0x200a, chain: 01, channel: 10 threshold: 0x8599, uid: 16000004a4020628
2016/10/08 20:50:02 endpoint: 0x2002, chain: 01, channel: 10 threshold: 0x8599, uid: 48000004e3c1ea28
2016/10/08 20:50:02 endpoint: 0x2003, chain: 02, channel: 10 threshold: 0x83dd, uid: f80000050d4ea328
2016/10/08 20:50:02 endpoint: 0x2005, chain: 00, channel: 10 threshold: 0x8327, uid: af0000050de72f28
2016/10/08 20:50:16 endpoint: 0x2001, chain: 00, channel: 11 threshold: 0x8477, uid: 600000050d461b28
2016/10/08 20:50:16 endpoint: 0x2009, chain: 00, channel: 11 threshold: 0x8392, uid: 8b0000050d30dc28
2016/10/08 20:50:16 endpoint: 0x2007, chain: 02, channel: 11 threshold: 0x82b5, uid: d00000050dba1a28
2016/10/08 20:50:16 endpoint: 0x200b, chain: 02, channel: 11 threshold: 0x8449, uid: 2d0000050d658628
2016/10/08 20:50:16 endpoint: 0x2006, chain: 01, channel: 11 threshold: 0x857b, uid: 310000050d845c28
2016/10/08 20:50:16 endpoint: 0x200a, chain: 01, channel: 11 threshold: 0x8581, uid: 16000004a4020628
2016/10/08 20:50:16 endpoint: 0x2002, chain: 01, channel: 11 threshold: 0x84b0, uid: 48000004e3c1ea28
2016/10/08 20:50:16 endpoint: 0x2003, chain: 02, channel: 11 threshold: 0x84d5, uid: f80000050d4ea328
2016/10/08 20:50:16 endpoint: 0x2005, chain: 00, channel: 11 threshold: 0x8227, uid: af0000050de72f28
2016/10/08 20:50:30 endpoint: 0x2001, chain: 00, channel: 12 threshold: 0x84cb, uid: 600000050d461b28
2016/10/08 20:50:30 endpoint: 0x2009, chain: 00, channel: 12 threshold: 0x845c, uid: 8b0000050d30dc28
2016/10/08 20:50:30 endpoint: 0x2007, chain: 02, channel: 12 threshold: 0x829d, uid: d00000050dba1a28
2016/10/08 20:50:30 endpoint: 0x200b, chain: 02, channel: 12 threshold: 0x842e, uid: 2d0000050d658628
2016/10/08 20:50:30 endpoint: 0x2006, chain: 01, channel: 12 threshold: 0x84e9, uid: 310000050d845c28
2016/10/08 20:50:30 endpoint: 0x200a, chain: 01, channel: 12 threshold: 0x85e5, uid: 16000004a4020628
2016/10/08 20:50:30 endpoint: 0x2002, chain: 01, channel: 12 threshold: 0x84b1, uid: 48000004e3c1ea28
2016/10/08 20:50:30 endpoint: 0x2003, chain: 02, channel: 12 threshold: 0x8451, uid: f80000050d4ea328
2016/10/08 20:50:30 endpoint: 0x2005, chain: 00, channel: 12 threshold: 0x83ab, uid: af0000050de72f28
2016/10/08 20:50:47 endpoint: 0x2001, chain: 00, channel: 13 threshold: 0x8583, uid: 600000050d461b28
2016/10/08 20:50:47 endpoint: 0x2006, chain: 01, channel: 13 threshold: 0x84ad, uid: 310000050d845c28
2016/10/08 20:50:48 endpoint: 0x2009, chain: 00, channel: 13 threshold: 0x84e9, uid: 8b0000050d30dc28
2016/10/08 20:50:48 endpoint: 0x2007, chain: 02, channel: 13 threshold: 0x82a3, uid: d00000050dba1a28
2016/10/08 20:50:48 endpoint: 0x200b, chain: 02, channel: 13 threshold: 0x841b, uid: 2d0000050d658628
2016/10/08 20:50:48 endpoint: 0x200a, chain: 01, channel: 13 threshold: 0x8571, uid: 16000004a4020628
2016/10/08 20:50:48 endpoint: 0x2002, chain: 01, channel: 13 threshold: 0x842b, uid: 48000004e3c1ea28
2016/10/08 20:50:48 endpoint: 0x2005, chain: 00, channel: 13 threshold: 0x827d, uid: af0000050de72f28
2016/10/08 20:50:48 endpoint: 0x2003, chain: 02, channel: 13 threshold: 0x8511, uid: f80000050d4ea328
2016/10/08 20:51:02 endpoint: 0x2001, chain: 00, channel: 14 threshold: 0x84fb, uid: 600000050d461b28
2016/10/08 20:51:02 endpoint: 0x2006, chain: 01, channel: 14 threshold: 0x8458, uid: 310000050d845c28
2016/10/08 20:51:02 endpoint: 0x2009, chain: 00, channel: 14 threshold: 0x84ea, uid: 8b0000050d30dc28
2016/10/08 20:51:02 endpoint: 0x2007, chain: 02, channel: 14 threshold: 0x82e7, uid: d00000050dba1a28
2016/10/08 20:51:02 endpoint: 0x200b, chain: 02, channel: 14 threshold: 0x83e4, uid: 2d0000050d658628
2016/10/08 20:51:02 endpoint: 0x200a, chain: 01, channel: 14 threshold: 0x84a5, uid: 16000004a4020628
2016/10/08 20:51:02 endpoint: 0x2002, chain: 01, channel: 14 threshold: 0x84e5, uid: 48000004e3c1ea28
2016/10/08 20:51:02 endpoint: 0x2005, chain: 00, channel: 14 threshold: 0x8357, uid: af0000050de72f28
2016/10/08 20:51:02 endpoint: 0x2003, chain: 02, channel: 14 threshold: 0x8462, uid: f80000050d4ea328
2016/10/08 20:51:16 endpoint: 0x2001, chain: 00, channel: 15 threshold: 0x84b8, uid: 600000050d461b28
2016/10/08 20:51:16 endpoint: 0x2006, chain: 01, channel: 15 threshold: 0x833d, uid: 310000050d845c28
2016/10/08 20:51:16 endpoint: 0x2009, chain: 00, channel: 15 threshold: 0x83e5, uid: 8b0000050d30dc28
2016/10/08 20:51:16 endpoint: 0x2007, chain: 02, channel: 15 threshold: 0x8293, uid: d00000050dba1a28
2016/10/08 20:51:16 endpoint: 0x200b, chain: 02, channel: 15 threshold: 0x83af, uid: 2d0000050d658628
2016/10/08 20:51:16 endpoint: 0x200a, chain: 01, channel: 15 threshold: 0x84c1, uid: 16000004a4020628
2016/10/08 20:51:16 endpoint: 0x2002, chain: 01, channel: 15 threshold: 0x849e, uid: 48000004e3c1ea28
2016/10/08 20:51:16 endpoint: 0x2003, chain: 02, channel: 15 threshold: 0x83cf, uid: f80000050d4ea328
2016/10/08 20:51:16 endpoint: 0x2005, chain: 00, channel: 15 threshold: 0x838b, uid: af0000050de72f28
